"id","name","list_price"
144,"FURADAN 12.5 KG",170
140,"FURADAN 1/2 LT",52
141,"FURADAN 1/4 LT",28
139,"FURADAN 1 LT",100
610,"FURADAN GRANULADO X 12.5 KG",1
1154,"FURADAN GRN x KG",0
143,"FURADAN KG",17
611,"FURADAN X LT",1
137,"FURIA 1/2 LT",91
138,"FURIA 1/4 LT",48
136,"FURIA 1 LT",175
609,"FURIA X 1/",1
430,"FURIA X 1/2 LT",1
431,"FURIA X 1/4",1
612,"FURIA X 1/4 X LT",1
429,"FURIA X LT",1
788,"FUROM 180 GMS",1
3232,"FUSIBLE",1
2539,"GALBEN X KG",1
33,"GALLINAZA",25
1010,"GALLINAZA SACO",0
2793,"GALON DE TINHER AUTOMOTRIZ",1
3122,"GALONES DE CHEMA",1
893,"GANCHO DE CORREA (4074836)",1
352,"GANCHO DE CORREA 412 422 423 425 475 435",1
1097,"GANCHO DE J",1
4421,"GANCHO DE TRUPAN RANURADO",1
3497,"GANCHOS DE PLATINA  DE 1"" PARA INSTALACION DE TUBO DE DESAGUE",1
3665,"GASEOSA",1
3203,"GASOHOL 90""",1
6119,"GASOHOL PREMIUN",1
1841,"GASOLINA PARA SALIDA A CAMPO DE  POLVERIZADORA SOLO ",1
5914,"GASTION BOT X FRASCO (30 UNI)",1
3170,"GASTION (LATAS)",1
6114,"	GASTION LATA X10TUB*30 TAB",1
3207,"GASTION x TAB. 90GRS",1
123,"GASTION X TUBO",16
4811,"GASTOS",0
6116,"GASTOS ASUMIDO POR COMISION DEL BANCO",1
2129,"GASTOS BANCARIOS ",1
4835,"GASTOS DE ARREGLO DE DESAGUE",1
1402,"GASTOS DE SALUD",1
1324,"gastos no reconocidos diciembre 2017",1
5969,"GASTOS REGISTRALES",1
6044,"GASUHOL PREMIUM",1
1016,"GAZOL",0
2930,"GEBE TUBO DE DESAGUE 6"" KOPLAST",1
2929,"GEBE TUBO DE DESAGUE 8"" KOPLAST",1
3055,"GEOLOGO",1
4919,"GHODA X 1/4 KG",1
5718,"GIP CONTRATISTAS S.A.C.",1
509,"GLIFOKILL 1 LT",1
4054,"GLOBO",1
85,"GLON MORE PREMIUN 20.20.20 X LT",35
4891,"GOMA",1
5719,"GOMEZ LAURA GEOVANA",1
4347,"GORRO NEGRO SOLO",1
1962,"GORRO PLOMO",1
1676,"GORRO ROJO",1
4651,"GOTERO LUBRICADOR 30CC",1
4144,"GOTERO LUBRICADOR 30CC RC-420-30-CCX",1
1720,"GPS CORPORATIVO ACTIVADO ",1
1517,"GPS HUNTER SEMI FULL TOYOTA",1
2884,"GRAN ONDA ANDINA 3.05X1.10MTS",1
4786,"	GRAPA PARA MALLA GANADERA CAJA VERDE",1
5821,"GRAPAS",1
4880,"GRASA DE PALIER",1
3397,"GRASA LUB. 180 KG",1
1247,"GRASA REPSOL",0
2737,"GRASA SUPER H2 VISTONY",1
5430,"GREENZIT ca-b-zn LT",1
793,"GROWFOLAN 11-8-6 LT",1
510,"GROWFOLAN 1 LT",1
716,"GROW MORE 12-45-10 X 01KG",1
4957,"GROW MORE 20-20-20 XKG",0
508,"GROW MORE 20 20 20 X LT",1
717,"GROW MORE 20-20 X 01LT",1
4956,"GROW MORE  32-10-10 XKG",0
2574,"GROW MORE PK 6-30-30",0
1858,"GUAM",1
1816,"GUANO COSTEMAR X 50KG",0
2058,"GUANO X 25KG",1
2719,"GUANTES",1
5485,"GUANTES ANTICORTE",1
1773,"GUANTES DE LANA ",1
1772,"GUANTES DE LANA GRANULADO",1
4996,"GUIRNALDA",1
2882,"GYPALC",1
2024,"gyp´la",1
410,"GYPLAC",1
534,"GYPLAC 1/2",1
451,"GYPLAC 1.22X2.44X12.7 ST",1
452,"GYPLAC 1.22X2.44X9.5 ST-3/8",1
54,"GYPLAC 3/8",26
577,"GYPLAC 5/8",1
535,"GYPLAC RH 1/2",1
937,"GYPLAC RH X 1.22X2.44 X 12.7",38
6,"GYPLAC ST 1220x2440x12.7 Extraliviana-1/2",26
555,"GYPLAC X 1/2",1
920,"GYPLAC X 3/8",1
3181,"HABACUS",1
2839,"HARD JOG",1
1298,"HARD TOG X LT",1
3375,"HEADLAMP",1
891,"HEBILLA (4074412)",1
340,"HEBILLA CORREA 435 412 423 425 475",1
1363,"HERBIAMINA (2,4 D AMINE) X 1 LT",1
4279,"HG-HSP8 ALARMA RESIDENCIAL",1
1147,"HIDRO",0
723,"HIDROFER FOSFORO X 01 LT",1
722,"HIDROFER NITROGENO X 01 LT",1
724,"HIDROFER PK X 01 LT",1
4034,"HIDROLAVADORA ELECTRICA 1500",1
3878,"HIDROLINA AW68 BALDE",1
2489,"HIELOXIL MIX 72 WP X 1  K",1
2490,"HIELOXIL MIX 72 WP X 1  K ",1
1993,"HIELOXIL MIX 72 WP X 1  KG",1
6262,"HIK -154 DISCO DURO 2TB WDPURRURA + 8 CAMARAS 1MP HD+ 8DC+ 8FUENTE 1A",1
2667,"HIPOCLORITO X GALON",1
4293,"HOJA DE SIERRA",1
3459,"HOJA DE SIERRA KULKONI",1
4615,"HOJA DE SIERRA SAMFLEX",1
1031,"HOJA SIERRA",5
1236,"HOJA SIERRA SAMFLEX",1
167,"HOMAI 100 GR",30
168,"HOMAI 1/2 KG",91
718,"HOMAI X 01KG",1
4283,"HONORAIOS SEGUN CONVENIO",1
3037,"HONORARIOS POR TRAMITE DE CERTIFICADO DE BONIFICACIONES",1
1704,"HONORARIOS POR TRAMITE DE CERTIFICADO DE BONIFICACIONES CARRETA",1
1523,"HORMIGON M3",1
799,"HORTIQUIN X 1/4 LT",1
796,"HOTIQUIN X 1LT",1
2795,"HUAYPE",1
6054,"HUMAI",1
719,"HUMIALGA X 01 LT",1
720,"HUMIALGA X 04LT",1
4955,"HUMIC ACID X 1LT",0
2342,"HUMIC ACID X 25 KG ",0
512,"humifa",1
511,"HUMIFAR 1 LT",1
721,"HUMIFAR X 01LT",1
1968,"HUMITECH X 1 LT",1
515,"HYDROFER FOSFORO 1 LT",1
514,"HYDROFER NITROGENO 1 LT",1
516,"HYDROFER PK 1",1
517,"HYDROFER PK 1 LT",1
2335,"HYDROJET  SOLO",0
3054,"IDOLO (ENV. X 1L)",1
4601,"IERRO F",1
1833,"IGV",1
6086,"IMAN",1
1142,"IMPRE",0
5635,"IMPREMANTE",1
5696,"IMPRESION 01 MILLA DE RECIBOS DE EGRESO",1
6129,"IMPRESION 01 MILLAR PROFORMAS ",1
5446,"IMPRESION 02 MILLARES DE CONTRAVALES",1
5747,"IMPRESION 02 TALONARIOS FORMATO SALIDA DE ALMACEN",1
6074,"IMPRESION 03 MILLARES FORMATO ORDEN DE ENTREGA DEL 15001 - 18000",1
3574,"IMPRESION A COLOR",1
5857,"IMPRESION DE 01 MILLARAR DE RECIBO DE INGRESO",1
5889,"IMPRESION DE 02 MILLARES DE NOTAS DE PEDIDO SERIE 004",1
6064,"IMPRESION DE 03 MILLARES FORMATO NOTA DE VENTA S--03 DEL 290001 AL 31000",1
1392,"IMPRESIÓN DE COMPROBANTES ",1
1440,"IMPRESION DE NOTA, COTIZACION, PEDIDO",1
5512,"IMPRESION DE SALIDA DE ALMACEN DEL 10001 AL 11000",1
5643,"IMPRESION FORMATO ORDEN DE COMPRA 2 MILLARES",1
1608,"IMPRESORA LASER M2020W",1
2302,"IMPRESORA MULTI DCP-T510W",1
2486,"IMPRESORA TERMINA EPSON TM-T20II",1
2183,"IMPRIMANTE",1
1286,"IMPUESTO",1
5061,"IMPUESTO A LA RENTA",1
1287,"IMPUESTO DE ALQUILER",0
2336,"IMPUESTO DE ALQUILER ",1
4518,"IMPUESTO PREDIAL",1
592,"IMPULSA FOS X 50 KG",160
2859,"IMPULSA FOX",1
3205,"INFINITO SC687,5X 1LT",1
4302,"INFLADOR DE LLANTA ",1
3125,"INFORME DE CERTIFICADO- VISADO",1
4873,"INFRACCION SAT",1
1449,"INGRESO PARA REGULARIZAR LOS SALDOS",1
6290,"INGRESO POR EQUIVOVACION",1
3099,"INICIO DE LA CUARTA SEMANA",1
3117,"INICIO DE LA QUINTA SEMANA",1
3046,"INICIO DE LA SEGUNDA SEMANA",1
3199,"INICIO DE LA SEPTIMA SEMANA",1
3148,"INICIO DE LA SEXTA SEMANA",1
3200,"INICIO DEL PRIMER NIVEL",1
4568,"INODORO MINOS BONE",1
5684,"INODORO ONE PIECE BLANCO",1
5769,"INODORO ONO PIECE",1
4943,"INPREVISTOS",1
732,"INPULSA FOS 			",1
518,"INPULSA FOS X 50 KG",1
727,"INRECOR ADHERENTE 1/2 LT			",1
726,"INRECOR   ADHERENTE  1   LT			",1
725,"INRECOR ADHERENTE X 1/4",1
729,"INRECOR HUMICO LT			",1
731,"INRECOR PH 1/4			",1
730,"INRECOR PH LT			",1
1115,"INRECOR PH X 1/2 LT",1
2941,"INSTACION DE CHAPA",1
3670,"INSTALACION DE AGUA POTABLE",1
3805,"INSTALACION DE ALARMA CONTRA ROBO Y CAMRAS DE VIDEO VIGILANCIA",1
1464,"INSTALACION DE BALDOSA",1
2464,"INSTALACION DE CABALLETE PARA CARGAR FIERRO",1
2212,"INSTALACION DE GIGANTOGRAFIAS",1
4187,"INSTALACION DE LUCES DE EMERGENCIA",1
1470,"INSTALACION DE PARED X 18 M2",1
3766,"INSTALACION DE REJAS",1
5600,"INSTALACION DE TOMACORRIENTES, FOCOS LED EN LOS DEPARTAMENTOS DEL TERCER PISO",1
2155,"INSTALACION DE VENTANA SISTEMA COMO VIDRIO REFLEJANTE",1
3942,"INSTALACION ELEC Y SANITARIA",1
3828,"INSTALACION NUEVA C1",1
5630,"INSTALACION NUEVA C2",1
5135,"INSTALACION Y ACTIVACION DE MICROSOFT OFFICE 2019",1
4352,"INTALCION DE ANTIVIRUS Y LICENCIA OFFICE",1
2728,"INTERES DE ARRENDAMIENTO",1
3763,"INTERES DEL REACTIVA",1
5349,"INTERES DE PRESTAMO",1
2853,"INTERESES  ",1
1022,"INTERESES CANJE LETRAS",0
1137,"INTERESES COMP POR DEUDA VENCIDA",0
3579,"INTERRUPTOR CONMOTECIA",1
3896,"INTERRUPTOR CONMUTACION OGUSTOOL SIMPLE",1
5131,"INTERRUPTOR DIFERENCIAL BIPOLAR, 2P 25A, 30ma GENERAL ELECTRIC",1
3938,"INTERRUPTOR DOBLE",1
3898,"INTERRUPTOR DOBLE KUBULL",1
2659,"INTERRUPTOR SIMPLE",1
5580,"INTERRUPTOR - SIMPLE ",1
5127,"INTERRUPTOR TERMOMAGNETICO 3X125AMP 50KA SCHNEIDER",1
5129,"INTERRUPTOR TERMOMAGNETICO BIPOLAR CURVA C, 2P 20A, 10KA GENERAL ELECTRIC",1
5509,"INTERRUPTOR TERMOMAGNETICO BIPOLAR CURVA C, 2P 25A, 10KA GENERAL ELECTRIC",1
5508,"INTERRUPTOR TERMOMAGNETICO BIPOLAR CURVA C, 2P 32A, 10KA GENERAL ELECTRIC",1
5128,"INTERRUPTOR TERMOMAGNETICO BIPOLAR CURVA C, 2P 63A, 10KA GENERAL ELECTRIC",1
5130,"INTERRUPTOR TERMOMAGNETICO TRIPOLAR CURVA C, 3P 63A, 10KA GENERAL ELECTRIC",1
5584,"INTERRUPTOR TRIPLE",1
3658,"INYECTOR BOMBA CIERRE",1
3390,"INYECTOR BOMBA SUSTITUCION (TODOS)",1
5009,"ISABION 1 LT",1
4603,"ITAN",1
5880,"ITF",1
2852,"JABON LIQUIDO",1
4271,"JACK CAT SATRA MAS PLACA",1
5536,"JALADOR",1
3710,"JGO.PASTILLAS FRENO FH,FMX,B12R,B7RPOST/DELT ",1
382,"JUEGO DE JUNTAS 425",1
301,"JUEGO DE JUNTAS 425 ",1
383,"JUEGO DE JUNTAS 475",1
381,"JUEGO DE LLAVE DE LIQUIDO 425 475 456 457",1
379,"JUEGO DE TOBERAS Y TUERCAS 425 475 456 457",1
3678,"JUEGO DE TRAMPA ",1
3414,"JUEGO DE ZAPATA",1
5858,"JUEGOS DE BROCA CONCRETO DIAMANTADO 6PCS. JUSTER",1
3383,"JUNTA",1
1127,"JUNTA (4074350)",1
335,"JUNTA 425 475 435",1
890,"JUNTA ANULAR (4061345)",1
309,"JUNTA ANULAR 435 412 423 425 475",1
3391,"JUNTAS DEL COLECTOR DE ADMISION SUSTITUCION ",1
3450,"KAL ",1
205,"KALEX 1/2 LT",1
204,"KALEX 1 LT",1
733,"KALEX LT",1
146,"KASUMIN 1/2 LT",50
145,"KASUMIN 1 LT ",92
734,"KASUMIN X 1/2",1
735,"KASUMIN X LT",1
176,"KELLPACK 1 LT",79
1266,"KELPAK 20X1L",1
1215,"KG. DE MOLIMAX",1
5022,"KILOGRAMO GROW MORE PREMIUN 32-10-10 X 1 KG ",1
1726,"KING KONG",1
3606,"KIT AGRICOLA",1
3381,"KIT ANILLO INY. BBA",1
4484,"KIT BOCINA C/PERNO MUELLE DEL",1
4483,"KIT BOCINA MUELLE DELANT FM/FMXX440",1
2055,"KIT DE BUJES SUSPENSION TA300 W&AMP;C MADE IN UAS",1
4937,"KIT DE EMBRAGUE FM",1
4703,"KIT DE EMBRAGUE REWARD 500",1
3395,"KIT DE FILTRO DE A (USAR VO 21479106)",1
3406,"KIT DE REPARACION DE FRENO",1
4941,"KIT DE SEGURO PARA CAMION LT FAROS ESPEJOS TAPAS DE TANQUE",1
4645,"KIT EMBOLO",1
247,"KIT ( EMPUÑADURA-BOQUILLA) 425",1
3653,"KIT LUB. D13A FHFM",1
240,"KIT ( MANGUERA-BOQUILLA CHORRO PLANO) 425",1
241,"KIT ( MANGUERA-BOQUILLA CONO VACIO) 425 425D 435475457",1
3514,"KIT METUSA DE ACCESORIOS PARA 1/2 BAÑO",1
4935,"KIT PLATO EMBRAG",1
4936,"KIT RODAJE ARTIC HORQUILLA",1
3652,"KIT RODAJE POST",1
1566,"KITS DE MANTENIMIENTO  VOLVO",1
4867,"KIT SERVICIO DE ",1
250,"KIT (TUBO ATOMIZADOR-BOQUILLA) 425",1
5079,"kiw",1
1161," KK 18 HUECOS",1
5008,"K-NON 1LTG",1
2291,"KÑON X 1/4 LT",1
2290,"KÑON X 1 LT",1
2346,"K-OIL MINERAL X 1 LT",1
2357,"K-OIL X LT",1
2566,"KOLA CLASICO TEKNO",1
2382,"KOLA MARTELL",1
1957,"KUMULO",1
174,"KUMULUS 1 KG",23
4808,"LADRILLO ",1
580,"LADRILLO ARTESANAL",1
1613,"LADRILLO DE TECHO DE 15X30X30 CM",1
2366,"LADRILLO DE TECHO DE 15X30X30 CM - LARK",1
6319,"LADRILLO HUECO 8 ",1
2389,"LADRILLO KING KONG DE 18 HUECOS - LARK",1
4704,"LADRILLO KINKON",1
530,"LADRILLO KK 18 HUECOS",1.3
6271,"LADRILLO KK 18 HUECOS INCA",1
4915,"LADRILLO KK 18 HUECOS-PIRAMIDE P1",0
2713,"LADRILLO PASTELERO",1
744,"LAMDEX LT",1
971,"LAMP",0
1817,"LAMPA CUCHARA",1
2531,"lana",1
533,"lana de fibra de vidrio",1
955,"LANA R8-65mmx1.20x9.25m-2 Rollos 22.20M2 ",0
949,"LANDEX X LT",1
1276,"LANNAFARM 90%PS X 100 GR",1
4649,"LANZA CAPRI ENSAMBLADA EN ACERO INOXIDABLE 50CM",1
4140,"LANZA COMPLETA",1
1970,"LAPICEROS",1
2762,"LAPICEROS BLANCO Y ROJO SOLO",1
3447,"LAPTOP NOTEBOOK HP 14DK RYZEN ",1
1520,"LAPTOP PORTATIL INTEL CORE I3 ",1
3003,"LARVADAN",1
4579,"LATA DE PATE",1
5806,"LAVADERO DE 37*39",1
5805,"LAVADERO DE 44*44 MÁS ACCESORIOS ",1
3922,"LAVADERO DE CEMENTO",1
5770,"LAVADEROS DE LOZA",1
3683,"LAVADERO Y PEDESTAL",1
3933,"LAVAROPA",1
4240,"LAVO 3",1
6084,"LCD DE 7 PULGADAS",1
6083,"LCD DE PASILLO",1
5897,"LEASING",1
2553,"LEASING 2018 PLACA Nº AXN-710 / AXM-949",1
2552,"LEASING 2019 PLACA Nº BCN-725",1
5938,"LEASING 2022 PLACA N° BSM-856",1
5939,"LEASING 2023 PLACA N° CJC-274",1
5968,"LECTURA DE PODERES",1
3937,"LED",1
3130,"LEGALIZACION",1
4721,"LEGALIZACION DE COPIAS ",1
5242,"LEGALIZACION DE LIBROS",1
2721,"LEJIA ",1
3105,"LEJIA X GALON",1
2686,"LENTES DE PROTECCION",1
918,"LESSICK X KG",1
2040,"LETRA DE PROTESTO",1
1758,"LETRAS DEL CARRO",1
5752,"LETRAS DE MOLDE",1
3632,"LEVANTAMIENTO OBSERVACIONES SUNAT 50% ",1
4528,"LEYENDA DE TABLERO ",1
4791,"LIBRO ACCIONES",1
6115,"LIBRO DE ACTAS",1
3053,"LICENCIA DE CONSTRUCCION",1
3827,"LICENCIA DE FUNCIONAMIENTO",1
1170,"LICENCIA SOFTWARE ODOO",0
2809,"LIGAS",1
946,"LIJA",1
1899,"LIJA 180",1
3516,"LIJA # 40 ",1
3518,"LIJA # 60 METAL",1
3517,"LIJA # 80 METAL",1
2181,"LIJA DE FIERRO Nº 80",1
942,"LIJA DE TODA LAS MEDIDAS",1
3681,"LIJA N° 120",1
3699,"LIJA N° 180",1
3704,"LIJA N° 50",1
3739,"LIJA N° 60 FIERRO",1
3698,"LIJA N° 80",1
3963,"LIJA Nº 60 PARED",1
3964,"LIJA Nº 80 PARED",1
3436,"LIJA PARA METAL",1
5983,"LIJAS N. 120",1
6146,"LIJAS N 120 AL AGUA",1
5961,"LIJAS N. 150",1
5962,"LIJAS N. 40",1
5923,"LIMA TRUPER",1
5890,"LIMPIA MUEBLE",1
2720,"LIMPIATODO",1
6009,"LIMPIA VIDRIO",1
4533,"LIMPIEZA DE CPU",1
131,"LINK 1 LT",134
4310,"LINTERNA DE MANO RECARGABLE",1
3106,"LIQUIDO ANTEBACTARIAL",1
3615,"LIQUIDO DE FRENO - BOSCH",1
965,"LLANTA",0
3723,"LLANTA 11R22.5 EMPIRE MIXTA",1
6138,"LLANTA 275/80R22.5 OVATION MIXTA",1
6193,"LLANTA 295/80R22.5 18PR OVATION VI-902es TL Mix/Del",1
966,"LLANTA 295/80R22.5 CONTENENTAL",0
6139,"LLANTA 295/80R22.5 OVATION MIXTA",1
4741,"LLANTA 750R16.00 LIMACAUCHO",1
6305,"LLANTA 7.50R16 16PR ANNAITE 300 TCF Mix/Del",1
3430,"LLANTA DELANTERA APLUS ",1
3696,"LLANTA GOODYEAR POSTERIOR USADO",1
3953,"LLANTA MICHELIN 275/80R22.5 USADO",1
3695,"LLANTA MICHELIN DELANTERO USADO",1
3647,"LLANTAS 11R22.5 AMBERSTONE",1
4552,"LLANTAS 11R22.5 ONYX MIXTA",1
2972,"LLANTAS 11R22.5 OVATION MIXTA",1
3431,"LLANTAS ARMADAS DELANTEROS",1
4315,"LLANTAS DECARRETILLA CON RODAJE ARMADO",1
3554,"LLAVE 2X20 BTIZINO",1
3557,"LLAVE 2X32A BTIZINO",1
3555,"LLAVE 2X32 BTIZINO",1
3556,"LLAVE 2X40 BTIZINO",1
892,"LLAVE ALLEN",1
822,"LLAVE ALLEN 6MM",0
5675,"LLAVE ALTA CUADRADA L3030A- XM",1
5674,"LLAVE BAJA GF2115 - GOLD FLAG",1
6298,"LLAVE CHEK",1
3919,"LLAVE CUCHILLA 20A",1
5736,"LLAVE DE DUCHA",1
3063,"LLAVE DE PASO",1
5407,"LLAVE DE PASO 1/2 MARIPOSA",1
3734,"LLAVE DE PASO AGUA CALIENTE BRONCE",1
3485,"LLAVE DE PASO DE 1/2"" CONCYSA",1
5377,"LLAVE DE PASO PVC 3/4 PESADO",1
4526,"LLAVE DIFERENCIAL",1
1019,"LLAVE HEXAGONAL",1
3511,"LLAVE ITALGRIF LAVATORIO",1
3770,"LLAVE N° 08 STANLY",1
3737,"LLAVE PASO 1/2 CON",1
5771,"LLAVES DE LAVATORIO",1
5976,"LLAVES DE RIEL 4X40AMP.MARCA CHINT",1
5586,"LLAVES TERMICAS 40A",1
3897,"LLAVE TERMICA 32 Y 40 AMP",1
5572,"LLAVE TERMICA DE 25A",1
5585,"LLAVE TERMICA DE 32A",1
3577,"LLAVE TERMOMAGNETICA 25A",1
4267,"LLAVE TERMOMAGNETICA 2X25",1
3916,"LLAVE UNIVERSAL PAVCO",1
6121,"LLEVAR REGISTRO CON ATRAZO",1
4152,"LUCES DE EMERGENCIA",1
5722,"LUCES LED",1
4331,"LUCES NAVIDEÑOS",1
5583,"LUMINARIAS 60X60",1
1399,"LUNA EXPERIENCE X LT",1
4122,"LUZ DE EMERGENCIA",1
1012,"M",0
5922,"MACHETE GAVILAN",1
6324,"MADERA 2X3X10",1
5598,"MADERA TORNILLO INC.CORTE P/ENCOFRADO",1
4298,"MAGUERA DE 100 ML 3/4",1
3605,"MALATHION 1/2 KG",1
3604,"MALATHION K",1
4400,"MALLA CUAD PVC 1/2X19.5-0.9X30M LIV-11KG",1
4399,"MALLA CUAD PVC 3/8X20.5-0.9X30M LIV-11KG",1
4398," MALLA CUADRADA 1/2X23BWG-0.9X30M-LIV P+",1
4397,"MALLA CUADRADA 3/8X24BWG-0.9X30M-LIV P+",1
5435,"MALLA FINA",1
3296,"MALLA GALVANIZADO",1
4785,"MALLA GANADERA ANDINO",1
4790,"MALLA HEX 3/4-0.90X30 MT (5kg)",1
6056,"MALLA N° 96 COLOR NEGRO",1
1478,"MALLA NEGRO DE 17M",1
1479,"MALLA NEGRO DE 17M X 9 METROS",1
4415,"MALLA RASCHEL 65% 4.2X100 VC ROL",1
6078,"MALLKI FULVICO X1 LITRO",1
2068,"MALLKI MA2030 DE 25KG",18
6253,"MALUFER",1
4456,"MAMELUCO DESECHABLE",1
5178,"MAMPARA CON VIDRIO DE INC 8 MM Y LAMINA CON DISEÑOS",1
5708,"MAMPARAS EN SERIE 80 COM VIDRIO TEMPLADO DE 8MM VENTANAS EN SERIE 25 DE 6 MM",1
999,"MAN",0
4128,"MANDIL CUERO",1
1000,"MANE",0
298,"MANETA (DESCUENTO MAXIMO 10%) 425 D",1
885,"MANETA MONTADA (480017325)",1
384,"MANETA MONTADA ANTIGUA 425 475 435",1
3137,"MANETA RECTA 480017325",1
368,"MANETE MONTADO ACTUAL  425 435 475",1
1148,"MANGANEB x KG",1
821,"MANGUERA",0
2569,"MANGUERA 8.5MM -100MT",1
267,"MANGUERA =9.5mm EXT=16mm",1
4206,"MANGUERA DE 1",1
3417,"MANGUERA DE CARRETA",1
1334,"MANGUERA DE MOTOBOMBA 423",1
1099,"MANGUERA DE NIVEL X ROLLO",1
4205,"MANGUERA DE SUCCION",1
279,"MANGUERA INT=9.5 mm=3/8ECT=16mm",1
2231,"MANGUERA NEGRA ROLLO",1
4511,"MANGUERA RADIADOR ADP-906",1
1098,"MANGUERA REFORZADA DE PBC",1
895,"MANGUERA ROYAL CONDOR ",1
866,"MANGUERA SOLO (3000064510)",25
2436,"MANGUI",1
2020,"manguito ",1
2372,"MANGUITO",1
2016,"manguitop",1
364,"MANGUITO VITON 425 435",1
878,"MANGUITO VITON (4400189)",1
1883,"MANGUUIT",1
857,"MANIJA (4074335)",1
4646,"MANIJA LLAVE  DE PASO",1
1128,"MANILLA ANARANJADA",1
901,"MANKOMET X KG",1
1391,"MANO DE OBRA",1
2515,"MANO DE OBRA  DE INSTALACION DE CIELO RASO BALDOSAS",1
3439,"MANO DE OBRA EN ACABADOS DE VIVIENDA MULTIFAMILIAR - 1 NIVEL",1
3309,"MANO DE OBRA EN ACABADOS DE VIVIENDA MULTIFAMILIAR - SOTANO",1
3201,"MANO DE OBRA EN LA CONSTRUCCION DE VIVIENDA",0
3202,"MANO DE OBRA EN LA CONSTRUCCION DE VIVIENDA PRIMER NIVEL",1
3295,"MANO DE OBRA EN LA CONSTRUCCION DE VIVIENDA SEGUNDO NIVEL",1
3418,"MANO DE OBRA MANTENIMIENTO DE RUEDAS",1
372,"MANOMETRO 425 475 422 435",1
3965,"MANTA ARPILLERA DE POLIPRODILENO 3m x 200m BLANCO",1
5569,"MANT DE SERVIDORES AGOSTO A NOVIEMBRE 2023 - 4 X 71 USD CADA UNO",1
1013,"MANTE",0
964,"MANTEMIENTO TRACTO F9M-764",0
959,"MANTENIMIE",0
1239,"MANTENIMIENTO ADP-906 ",0
1992,"MANTENIMIENTO AWC-751",1
1931,"MANTENIMIENTO C5A-813",1
1564,"MANTENIMIENTO CAMBIO DE ACEITE, FILTROS Y OTROS REPUESTOS D2K - 780",1
1565,"MANTENIMIENTO CAMBIO DE ACEITE, FILTROS Y OTROS REPUESTOS D2K - 781",1
5551,"MANTENIMIENTO CAMBIO DISCO DURO, AUMENTO DE MEMORIA RAM E INSTALACION DE SOFTWARE PARA LAPTOP",1
2691,"MANTENIMIENTO CAMIONETA ",1
2077,"MANTENIMIENTO CARRETA D6R-987",1
961,"MANTENIMIENTO CARROCERIA F2R986",0
1715,"MANTENIMIENTO CORRECTIVO ADP - 906",1
4344,"MANTENIMIENTO CORRECTIVO BCN-725",1
3056,"MANTENIMIENTO DE ARRANCADOR AXN-710",1
4968,"MANTENIMIENTO DE BUJES ",1
1614,"MANTENIMIENTO DE CAMIONETA ",1
960,"MANTENIMIENTO DE CARROCERIA",0
963,"MANTENIMIENTO DE CARROCERIA F2R-986",0
6055,"MANTENIMIENTO DE EQUIPO CDM 932",1
5070,"MANTENIMIENTO DE IMPRESORA",1
6075,"MANTENIMIENTO DE LOS SERVICIOS HIGENICOS",1
4977,"MANTENIMIENTO DE PUERTA Y SOLDADURA DE CHAPA",1
1563,"MANTENIMIENTO,  DISCO DE EMBRAGUE Y OTROS REPUESTOS F9H - 940",1
1242,"MANTENIMIENTO F9M-704",0
1240,"MANTENIMIENTO F9U-940",0
4697,"MANTENIMIENTO GENERAL MOO VERDE ",1
6143,"MANTENIMIENTO MENSUAL",1
3017,"MANTENIMIENTO PREVENTIVO AWC-751",1
3662,"MANTENIMIENTO PREVENTIVO AXN-710",1
2690,"MANTENIMIENTO PREVENTIVO MONTACARGA",1
962,"MANTENIMIENTO TRACTO F9M-764",0
6309," mantenimmiento y formateo",1
4043,"MARCO MADERA PINO NATURAL",1
5477,"MARCO PINO X60",1
2395,"MARCO PUERTA 10X42 32X60X2130",1
2396,"MARCO PUERTA 10X42 32X60X2440",1
1237,"MARTILLO TRAMONTINA",1
2683,"MASCARILLA DESECHABLE",1
4348,"MASCARILLA EN TELA NOTEX",1
183,"MASILLA",1
1721,"MASILLA ",1
453,"MASILLA BALDE X 27 KG CONSTRUTEK",1
1896,"MASILLA BASE ROMERAL X 25 KG",1
454,"MASILLA BOLSA X 5 KG CTK",15
455,"MASILLA CAJA X 20 KG CTK",35
5980,"MASILLA CTK X 20 KG",1
1738,"MASILLA G",1
559,"MASILLA GYPLAC 90MIN 25 KG",0
599,"MASILLA GYPLAC X 20KG",1
456,"MASILLA GYPLAC X 20 KG.",1
5466,"MATADOR X L",1
4175,"MATAHHIN",1
736,"MATASHURE X KG",1
3120,"MATERIAL DE COMPACTACION",1
3392,"MATERIALES CONSUMIBLES",1
1184,"MATERIALES DE ESCRITORIO",0
2514,"MATERIALES PARA CIELO RASO BALDOSAS",1
3512,"MAYOLICA CELIMA ARIANNA HUESO 1.83 M2",1
4569,"MAYOLICA CUADROS VIVES CLARO",1
4792,"MBRE N",1
4862,"MECANICA",1
5994,"MECANISMO BST 800 2 PANELES APERTURA LATERAL IZQUIERDO LO NV31 - 005",1
5457,"MEDICAMENTOS PARA FIDO",1
5247,"MEDIDORES MONO-MENTAL",1
5248,"MEDIDORES TRIFASICO-MENTAL",1
3671,"MEDIDOR MARCA ZENNER",1
4555,"MELYRA 1 L",1
1367,"MEMBRANA (407424525)",1
3111,"MEMORIA DD8R2",1
